sample_id	gene	gene_group	pam50_subtype	purity	ploidy	wgd	normal_depth	purity_bin	depth_regime	gis_score
SIM-04579	CHEK2	DDR_SIGNALING	LumA	0.5187	3.7297	True	42	MID	MID	40.823
SIM-04580	FANCM	DDR_SIGNALING	Basal	0.4414	4.1245	True	43	MID	MID	61.6422
SIM-04581	CHEK1	DDR_SIGNALING	Basal	0.4035	1.7894	False	51	MID	MID	61.8293
SIM-04582	RAD50	DDR_SIGNALING	HER2E	0.5985	5.3479	True	12	MID	MID	22.4325
SIM-04583	FANCM	DDR_SIGNALING	LumA	0.576	1.9863	True	40	MID	MID	42.2638
SIM-04584	ATM	DDR_SIGNALING	LumA	0.3929	3.6448	False	40	MID	MID	14.8401
SIM-04585	NBN	DDR_SIGNALING	LumA	0.5612	3.378	False	37	MID	MID	19.8498
SIM-04586	CHEK1	DDR_SIGNALING	LumA	0.5089	2.4606	True	40	MID	MID	46.6584
SIM-04587	ATR	DDR_SIGNALING	Normal-like	0.4811	3.0547	False	50	MID	MID	45.8604
SIM-04588	CHEK2	DDR_SIGNALING	LumA	0.4799	4.264	True	47	MID	MID	53.8321
SIM-04589	FANCM	DDR_SIGNALING	LumA	0.5694	3.7449	True	36	MID	MID	36.161
SIM-04590	ATM	DDR_SIGNALING	LumA	0.4511	1.6818	True	42	MID	MID	48.2357
SIM-04591	NBN	DDR_SIGNALING	LumA	0.5825	2.7521	False	42	MID	MID	23.1883
SIM-04592	ATM	DDR_SIGNALING	Normal-like	0.5294	5.1666	False	42	MID	MID	30.8897
SIM-04593	ATM	DDR_SIGNALING	LumB	0.4528	4.0101	False	50	MID	MID	23.8408
SIM-04594	MRE11	DDR_SIGNALING	LumA	0.3534	3.37	False	48	MID	MID	25.459
SIM-04595	ATM	DDR_SIGNALING	LumA	0.515	2.1646	False	38	MID	MID	51.98
SIM-04596	RAD50	DDR_SIGNALING	LumA	0.498	2.379	True	44	MID	MID	17.6994
SIM-04597	ATR	DDR_SIGNALING	Basal	0.616	3.6522	False	57	MID	MID	39.6276
SIM-04598	NBN	DDR_SIGNALING	LumB	0.5505	2.5831	False	24	MID	MID	49.2613
SIM-04599	NBN	DDR_SIGNALING	LumA	0.4788	5.02	False	35	MID	MID	6.5259
SIM-04600	NBN	DDR_SIGNALING	LumA	0.4429	5.1921	True	38	MID	MID	31.501
SIM-04601	CHEK2	DDR_SIGNALING	Basal	0.4438	2.1555	False	38	MID	MID	45.9423
SIM-04602	RAD50	DDR_SIGNALING	LumA	0.5642	2.7791	False	50	MID	MID	17.6821
SIM-04603	NBN	DDR_SIGNALING	HER2E	0.5928	4.0909	False	40	MID	MID	28.3717
SIM-04604	ATM	DDR_SIGNALING	Basal	0.4186	1.9374	True	48	MID	MID	78.4617
SIM-04605	ATM	DDR_SIGNALING	Basal	0.5109	5.4031	True	40	MID	MID	38.6948
SIM-04606	ATM	DDR_SIGNALING	Basal	0.4658	4.8595	False	43	MID	MID	49.8826
SIM-04607	ATM	DDR_SIGNALING	LumB	0.6127	2.1366	False	40	MID	MID	34.0088
SIM-04608	MRE11	DDR_SIGNALING	LumB	0.4655	2.1326	False	40	MID	MID	20.1841
SIM-04609	RAD50	DDR_SIGNALING	HER2E	0.3614	3.4104	True	45	MID	MID	28.9249
SIM-04610	CHEK1	DDR_SIGNALING	LumB	0.6156	3.2616	False	37	MID	MID	42.0572
SIM-04611	CHEK1	DDR_SIGNALING	LumB	0.641	3.5953	True	49	MID	MID	28.7443
SIM-04612	FANCM	DDR_SIGNALING	Basal	0.5251	2.797	True	54	MID	MID	51.184
SIM-04613	CHEK1	DDR_SIGNALING	LumB	0.6392	1.5699	False	38	MID	MID	28.664
SIM-04614	RAD50	DDR_SIGNALING	LumB	0.4756	3.4644	False	49	MID	MID	26.4575
SIM-04615	ATR	DDR_SIGNALING	LumA	0.4063	3.6185	False	40	MID	MID	22.0737
SIM-04616	ATM	DDR_SIGNALING	LumB	0.5961	4.8019	True	39	MID	MID	49.0461
SIM-04617	MRE11	DDR_SIGNALING	HER2E	0.5334	4.2357	True	44	MID	MID	26.4966
SIM-04618	MRE11	DDR_SIGNALING	HER2E	0.3761	4.5777	True	44	MID	MID	8.8041
SIM-04619	NBN	DDR_SIGNALING	Basal	0.4961	4.9808	True	43	MID	MID	43.106
SIM-04620	NBN	DDR_SIGNALING	LumA	0.395	4.9465	False	40	MID	MID	15.5368
SIM-04621	RAD50	DDR_SIGNALING	LumA	0.5973	2.3031	True	37	MID	MID	64.3281
SIM-04622	FANCM	DDR_SIGNALING	LumA	0.4391	2.4341	True	37	MID	MID	14.5287
SIM-04623	RAD50	DDR_SIGNALING	Normal-like	0.5798	4.3226	True	37	MID	MID	26.0089
SIM-04624	ATM	DDR_SIGNALING	LumB	0.4723	4.243	False	49	MID	MID	33.197
SIM-04625	RAD50	DDR_SIGNALING	LumA	0.3964	2.0778	True	46	MID	MID	55.6424
SIM-04626	RAD50	DDR_SIGNALING	Basal	0.482	1.7392	False	25	MID	MID	38.6242
SIM-04627	CHEK2	DDR_SIGNALING	LumB	0.5172	4.4199	False	55	MID	MID	27.6137
SIM-04628	NBN	DDR_SIGNALING	LumA	0.5941	2.8806	False	37	MID	MID	12.8891
SIM-04629	CHEK1	DDR_SIGNALING	HER2E	0.528	1.9206	True	37	MID	MID	45.8187
SIM-04630	ATR	DDR_SIGNALING	LumA	0.3779	3.4998	True	47	MID	MID	30.7631
SIM-04631	ATR	DDR_SIGNALING	LumB	0.5208	4.9719	False	60	MID	MID	29.3962
SIM-04632	NBN	DDR_SIGNALING	HER2E	0.4186	1.8334	False	45	MID	MID	38.7764
SIM-04633	ATR	DDR_SIGNALING	Basal	0.5099	3.7155	False	46	MID	MID	38.6328
SIM-04634	CHEK2	DDR_SIGNALING	Basal	0.465	1.7205	False	27	MID	MID	47.496
SIM-04635	ATR	DDR_SIGNALING	LumA	0.5258	2.0061	False	38	MID	MID	57.6829
SIM-04636	NBN	DDR_SIGNALING	LumA	0.5076	3.7899	True	47	MID	MID	46.7751
SIM-04637	ATR	DDR_SIGNALING	HER2E	0.4274	5.2048	False	45	MID	MID	52.6154
SIM-04638	ATM	DDR_SIGNALING	LumA	0.5699	2.9725	False	40	MID	MID	31.7168
SIM-04639	ATR	DDR_SIGNALING	LumA	0.3654	4.1066	False	29	MID	MID	7.4111
SIM-04640	CHEK1	DDR_SIGNALING	HER2E	0.591	1.6567	False	49	MID	MID	39.6523
SIM-04641	ATM	DDR_SIGNALING	LumB	0.4792	3.5925	True	45	MID	MID	24.051
SIM-04642	CHEK1	DDR_SIGNALING	LumB	0.3649	4.9668	True	41	MID	MID	28.2841
SIM-04643	MRE11	DDR_SIGNALING	Basal	0.5312	4.7079	True	47	MID	MID	20.2706
SIM-04644	CHEK1	DDR_SIGNALING	LumA	0.5817	3.9725	False	39	MID	MID	29.6076
SIM-04645	CHEK1	DDR_SIGNALING	LumA	0.4191	4.6399	False	57	MID	MID	49.1586
SIM-04646	ATR	DDR_SIGNALING	LumA	0.4986	4.1856	True	42	MID	MID	30.3277
SIM-04647	ATR	DDR_SIGNALING	Basal	0.4291	4.7933	True	42	MID	MID	52.7273
SIM-04648	ATR	DDR_SIGNALING	Normal-like	0.6452	4.2911	False	45	MID	MID	26.8227
SIM-04649	CHEK1	DDR_SIGNALING	LumA	0.5277	2.2225	False	47	MID	MID	34.824
SIM-04650	ATR	DDR_SIGNALING	LumB	0.3813	1.5765	True	41	MID	MID	55.5188
SIM-04651	RAD50	DDR_SIGNALING	LumA	0.6283	3.1371	True	48	MID	MID	6.3247
SIM-04652	CHEK1	DDR_SIGNALING	LumA	0.4858	5.0543	False	40	MID	MID	51.3575
SIM-04653	ATM	DDR_SIGNALING	Basal	0.5249	2.6663	False	32	MID	MID	46.5794
SIM-04654	ATR	DDR_SIGNALING	Basal	0.571	4.9441	False	39	MID	MID	37.2252
SIM-04655	FANCM	DDR_SIGNALING	Basal	0.516	2.201	False	39	MID	MID	43.3477
SIM-04656	ATM	DDR_SIGNALING	Basal	0.5291	2.3509	False	33	MID	MID	48.5851
SIM-04657	ATM	DDR_SIGNALING	LumA	0.4126	5.3067	False	31	MID	MID	20.2513
SIM-04658	ATM	DDR_SIGNALING	LumA	0.5159	3.6987	False	43	MID	MID	35.2177
SIM-04659	NBN	DDR_SIGNALING	Basal	0.4098	4.5666	False	23	MID	MID	49.3491
SIM-04660	RAD50	DDR_SIGNALING	LumB	0.6193	5.3694	False	36	MID	MID	22.3108
SIM-04661	FANCM	DDR_SIGNALING	Basal	0.5918	4.8162	False	38	MID	MID	62.6743
SIM-04662	FANCM	DDR_SIGNALING	LumA	0.4233	2.6021	True	47	MID	MID	9.0406
SIM-04663	CHEK1	DDR_SIGNALING	LumB	0.3622	4.4218	False	52	MID	MID	31.8033
SIM-04664	CHEK2	DDR_SIGNALING	Basal	0.4072	3.0125	False	44	MID	MID	41.4049
SIM-04665	MRE11	DDR_SIGNALING	LumA	0.5612	4.2717	True	35	MID	MID	25.56
SIM-04666	ATM	DDR_SIGNALING	LumA	0.5349	5.2097	False	43	MID	MID	21.4303
SIM-04667	MRE11	DDR_SIGNALING	LumA	0.575	2.5646	False	38	MID	MID	16.5337
SIM-04668	CHEK2	DDR_SIGNALING	Basal	0.5765	2.5863	True	31	MID	MID	48.4119
SIM-04669	CHEK2	DDR_SIGNALING	LumB	0.4082	1.7397	True	28	MID	MID	54.5841
SIM-04670	ATM	DDR_SIGNALING	HER2E	0.4753	1.9081	False	49	MID	MID	19.4664
SIM-04671	MRE11	DDR_SIGNALING	Basal	0.4284	4.0313	True	27	MID	MID	53.5851
SIM-04672	ATR	DDR_SIGNALING	LumB	0.3877	2.0299	False	29	MID	MID	6.8332
SIM-04673	RAD50	DDR_SIGNALING	LumA	0.6316	1.6433	False	36	MID	MID	42.0027
SIM-04674	NBN	DDR_SIGNALING	LumA	0.5099	2.3595	False	40	MID	MID	40.2171
SIM-04675	ATR	DDR_SIGNALING	LumA	0.4609	4.9273	False	37	MID	MID	40.4049
SIM-04676	CHEK1	DDR_SIGNALING	HER2E	0.3542	4.8092	False	54	MID	MID	24.6769
SIM-04677	RAD50	DDR_SIGNALING	Basal	0.5859	1.8595	True	52	MID	MID	32.2665
SIM-04678	NBN	DDR_SIGNALING	HER2E	0.4247	2.3231	False	45	MID	MID	35.514
SIM-04679	CHEK2	DDR_SIGNALING	LumB	0.3624	2.1086	False	44	MID	MID	52.5803
SIM-04680	FANCM	DDR_SIGNALING	LumA	0.5897	2.9508	False	44	MID	MID	39.058
SIM-04681	MRE11	DDR_SIGNALING	LumA	0.3685	4.2573	False	44	MID	MID	10.2942
SIM-04682	CHEK1	DDR_SIGNALING	Basal	0.4231	2.8396	True	46	MID	MID	23.7266
SIM-04683	NBN	DDR_SIGNALING	Basal	0.5645	5.4224	True	32	MID	MID	63.1607
SIM-04684	ATM	DDR_SIGNALING	LumB	0.4697	5.1268	False	38	MID	MID	33.4347
SIM-04685	ATM	DDR_SIGNALING	LumA	0.4034	3.8971	False	53	MID	MID	27.1877
SIM-04686	RAD50	DDR_SIGNALING	LumB	0.3944	4.422	False	51	MID	MID	25.4267
SIM-04687	ATR	DDR_SIGNALING	LumA	0.4298	4.0666	True	24	MID	MID	29.389
SIM-04688	CHEK2	DDR_SIGNALING	LumA	0.5481	1.6678	True	37	MID	MID	39.3996
SIM-04689	CHEK1	DDR_SIGNALING	Basal	0.4271	3.6353	True	42	MID	MID	45.3733
SIM-04690	ATR	DDR_SIGNALING	LumA	0.6021	5.448	False	30	MID	MID	21.8995
SIM-04691	FANCM	DDR_SIGNALING	Basal	0.4385	2.1941	True	44	MID	MID	43.2781
SIM-04692	MRE11	DDR_SIGNALING	LumA	0.3932	4.3601	False	36	MID	MID	36.441
SIM-04693	MRE11	DDR_SIGNALING	Basal	0.4883	5.3853	False	25	MID	MID	50.9011
SIM-04694	ATR	DDR_SIGNALING	LumB	0.5836	3.5385	False	39	MID	MID	24.8934
SIM-04695	CHEK1	DDR_SIGNALING	LumA	0.6254	4.0087	False	43	MID	MID	21.8004
SIM-04696	NBN	DDR_SIGNALING	LumA	0.481	4.8544	True	28	MID	MID	11.357
SIM-04697	MRE11	DDR_SIGNALING	Basal	0.615	4.339	True	43	MID	MID	33.6623
SIM-04698	NBN	DDR_SIGNALING	LumB	0.3915	4.7015	False	58	MID	MID	14.187
SIM-04699	CHEK2	DDR_SIGNALING	Basal	0.5309	3.6466	False	47	MID	MID	66.3773
SIM-04700	RAD50	DDR_SIGNALING	LumA	0.4594	5.1402	False	48	MID	MID	28.8936
SIM-04701	NBN	DDR_SIGNALING	LumA	0.6008	4.3671	False	35	MID	MID	45.7664
SIM-04702	RAD50	DDR_SIGNALING	Basal	0.6312	4.0884	True	37	MID	MID	41.1266
SIM-04703	ATR	DDR_SIGNALING	LumA	0.4201	2.84	False	46	MID	MID	22.5826
SIM-04704	MRE11	DDR_SIGNALING	Basal	0.6332	3.1155	False	29	MID	MID	51.8243
SIM-04705	NBN	DDR_SIGNALING	Normal-like	0.5369	3.7307	False	49	MID	MID	35.757
SIM-04706	NBN	DDR_SIGNALING	LumA	0.5404	2.3379	False	55	MID	MID	20.2333
SIM-04707	CHEK2	DDR_SIGNALING	Basal	0.3644	4.6987	True	28	MID	MID	50.061
SIM-04708	FANCM	DDR_SIGNALING	LumB	0.6306	4.7859	True	60	MID	MID	25.0184
SIM-04709	ATM	DDR_SIGNALING	LumA	0.6363	5.0224	False	30	MID	MID	42.5179
SIM-04710	CHEK2	DDR_SIGNALING	LumA	0.3742	5.1409	True	44	MID	MID	30.8898
SIM-04711	NBN	DDR_SIGNALING	Basal	0.3608	2.3902	False	41	MID	MID	46.0859
SIM-04712	NBN	DDR_SIGNALING	LumA	0.4554	4.9376	False	48	MID	MID	33.4436
SIM-04713	RAD50	DDR_SIGNALING	HER2E	0.619	3.3314	True	46	MID	HIGH	28.925
SIM-04714	CHEK1	DDR_SIGNALING	HER2E	0.4624	2.0479	False	31	MID	HIGH	28.0792
SIM-04715	ATR	DDR_SIGNALING	LumA	0.5139	1.8147	True	38	MID	HIGH	48.7144
SIM-04716	NBN	DDR_SIGNALING	Basal	0.5853	3.4673	True	39	MID	HIGH	29.2748
SIM-04717	ATR	DDR_SIGNALING	LumB	0.5139	3.7939	False	39	MID	HIGH	39.7483
SIM-04718	CHEK2	DDR_SIGNALING	Basal	0.6491	2.0519	False	42	MID	HIGH	53.5634
SIM-04719	ATM	DDR_SIGNALING	LumB	0.5887	3.3581	True	47	MID	HIGH	11.5481
SIM-04720	ATM	DDR_SIGNALING	Basal	0.432	4.3331	False	23	MID	HIGH	61.1996
SIM-04721	ATM	DDR_SIGNALING	Basal	0.5368	4.7109	False	40	MID	HIGH	34.3063
SIM-04722	FANCM	DDR_SIGNALING	LumA	0.5456	3.1312	False	44	MID	HIGH	51.8277
SIM-04723	FANCM	DDR_SIGNALING	LumA	0.4118	4.7192	False	39	MID	HIGH	30.1927
SIM-04724	MRE11	DDR_SIGNALING	LumB	0.409	1.862	False	42	MID	HIGH	16.4952
SIM-04725	CHEK1	DDR_SIGNALING	Basal	0.6488	2.7944	False	36	MID	HIGH	62.7626
SIM-04726	NBN	DDR_SIGNALING	LumA	0.399	2.7561	False	47	MID	HIGH	15.2268
SIM-04727	ATR	DDR_SIGNALING	Basal	0.4716	3.285	False	42	MID	HIGH	45.4592
SIM-04728	ATM	DDR_SIGNALING	LumA	0.5096	1.6001	False	40	MID	HIGH	28.3361
SIM-04729	MRE11	DDR_SIGNALING	LumB	0.5434	3.5695	False	38	MID	HIGH	19.8228
SIM-04730	RAD50	DDR_SIGNALING	Basal	0.5564	4.3118	True	36	MID	HIGH	35.1177
SIM-04731	CHEK2	DDR_SIGNALING	LumA	0.4766	2.1114	False	35	MID	HIGH	40.9647
SIM-04732	CHEK1	DDR_SIGNALING	Basal	0.6475	3.4199	True	43	MID	HIGH	42.9572
SIM-04733	ATM	DDR_SIGNALING	LumA	0.5479	2.4581	False	34	MID	HIGH	15.4673
SIM-04734	ATM	DDR_SIGNALING	LumA	0.355	3.397	False	36	MID	HIGH	30.256
SIM-04735	CHEK1	DDR_SIGNALING	LumB	0.3759	1.992	True	29	MID	HIGH	33.0299
SIM-04736	RAD50	DDR_SIGNALING	HER2E	0.5471	4.3523	False	49	MID	HIGH	36.9543
SIM-04737	ATR	DDR_SIGNALING	HER2E	0.4842	4.8777	False	37	MID	HIGH	25.8972
SIM-04738	ATR	DDR_SIGNALING	Basal	0.4192	3.415	False	38	MID	HIGH	55.0115
SIM-04739	CHEK1	DDR_SIGNALING	LumA	0.4365	1.5803	False	48	MID	HIGH	53.2485
SIM-04740	FANCM	DDR_SIGNALING	HER2E	0.3711	4.6893	False	49	MID	HIGH	4.3124
SIM-04741	ATM	DDR_SIGNALING	LumA	0.5157	4.4684	False	34	MID	HIGH	33.3116
SIM-04742	NBN	DDR_SIGNALING	LumA	0.4086	3.1247	False	38	MID	HIGH	33.2772
SIM-04743	FANCM	DDR_SIGNALING	LumB	0.5788	4.4296	False	36	MID	HIGH	28.4859
SIM-04744	CHEK2	DDR_SIGNALING	HER2E	0.6078	5.0863	False	37	MID	HIGH	24.3772
SIM-04745	ATM	DDR_SIGNALING	LumA	0.4596	4.2968	False	34	MID	HIGH	34.5574
SIM-04746	CHEK2	DDR_SIGNALING	LumB	0.4143	3.4406	True	39	MID	HIGH	18.9701
SIM-04747	ATR	DDR_SIGNALING	LumB	0.4354	3.3903	False	36	MID	HIGH	38.8332
SIM-04748	ATM	DDR_SIGNALING	HER2E	0.4242	5.2399	False	40	MID	HIGH	37.0886
SIM-04749	ATR	DDR_SIGNALING	LumB	0.5626	4.0811	False	51	MID	HIGH	3.0623
SIM-04750	ATM	DDR_SIGNALING	Basal	0.5639	3.6232	True	43	MID	HIGH	56.6968
SIM-04751	ATR	DDR_SIGNALING	LumA	0.497	1.612	False	45	MID	HIGH	14.2925
SIM-04752	ATR	DDR_SIGNALING	Basal	0.4103	2.3733	True	32	MID	HIGH	33.7421
SIM-04753	CHEK1	DDR_SIGNALING	LumA	0.5497	4.4041	True	34	MID	HIGH	35.533
SIM-04754	CHEK1	DDR_SIGNALING	Basal	0.4969	4.1429	False	51	MID	HIGH	51.7665
SIM-04755	MRE11	DDR_SIGNALING	Basal	0.5965	4.3659	False	34	MID	HIGH	61.6064
SIM-04756	FANCM	DDR_SIGNALING	LumB	0.3837	3.8313	False	54	MID	HIGH	30.1001
SIM-04757	ATR	DDR_SIGNALING	LumA	0.5792	1.7712	False	28	MID	HIGH	41.7072
SIM-04758	ATM	DDR_SIGNALING	LumB	0.4713	4.1538	True	26	MID	HIGH	33.4165
SIM-04759	FANCM	DDR_SIGNALING	LumA	0.5713	4.5837	False	54	MID	HIGH	40.6613
SIM-04760	NBN	DDR_SIGNALING	LumA	0.6131	4.699	False	42	MID	HIGH	42.9697
SIM-04761	FANCM	DDR_SIGNALING	LumA	0.4253	1.7089	False	41	MID	HIGH	18.8971
SIM-04762	NBN	DDR_SIGNALING	LumB	0.5028	3.7213	False	31	MID	HIGH	15.7055
SIM-04763	MRE11	DDR_SIGNALING	LumB	0.6258	3.1586	True	34	MID	HIGH	33.8475
SIM-04764	CHEK2	DDR_SIGNALING	LumA	0.4858	3.6133	False	28	MID	HIGH	17.7269
SIM-04765	ATM	DDR_SIGNALING	LumB	0.4257	3.651	False	49	MID	HIGH	35.2998
SIM-04766	ATM	DDR_SIGNALING	LumB	0.4737	4.4319	False	39	MID	HIGH	24.578
SIM-04767	ATM	DDR_SIGNALING	LumB	0.4996	1.7101	True	25	MID	HIGH	29.5926
SIM-04768	RAD50	DDR_SIGNALING	LumB	0.6202	5.1111	False	28	MID	HIGH	24.1731
SIM-04769	MRE11	DDR_SIGNALING	LumA	0.5049	1.591	False	45	MID	HIGH	42.4102
SIM-04770	ATR	DDR_SIGNALING	HER2E	0.6338	5.0082	True	27	MID	HIGH	18.3306
SIM-04771	ATR	DDR_SIGNALING	LumA	0.4139	3.0543	False	53	MID	HIGH	24.3202
SIM-04772	ATM	DDR_SIGNALING	HER2E	0.4309	2.7416	True	42	MID	HIGH	46.2245
SIM-04773	CHEK1	DDR_SIGNALING	HER2E	0.5002	4.5743	False	46	MID	HIGH	10.6335
SIM-04774	ATM	DDR_SIGNALING	LumA	0.5046	4.1406	False	33	MID	HIGH	37.6962
SIM-04775	ATR	DDR_SIGNALING	Basal	0.582	2.1313	False	27	MID	HIGH	29.0164
SIM-04776	ATM	DDR_SIGNALING	LumA	0.527	3.0071	False	44	MID	HIGH	22.5056
SIM-04777	CHEK1	DDR_SIGNALING	LumB	0.4922	3.8055	True	20	MID	HIGH	45.8468
SIM-04778	MRE11	DDR_SIGNALING	Basal	0.5331	5.333	True	44	MID	HIGH	21.0814
SIM-04779	CHEK2	DDR_SIGNALING	Basal	0.46	3.8393	False	35	MID	HIGH	36.6829
SIM-04780	ATM	DDR_SIGNALING	Basal	0.5751	3.9146	False	47	MID	HIGH	56.8764
SIM-04781	FANCM	DDR_SIGNALING	LumA	0.3948	5.2148	False	44	MID	HIGH	26.953
SIM-04782	CHEK2	DDR_SIGNALING	Basal	0.4738	3.9149	False	35	MID	HIGH	42.6907
SIM-04783	FANCM	DDR_SIGNALING	HER2E	0.4879	4.845	False	58	MID	HIGH	34.1716
SIM-04784	RAD50	DDR_SIGNALING	LumA	0.5388	3.4713	False	43	MID	HIGH	37.2584
SIM-04785	ATR	DDR_SIGNALING	LumA	0.6437	3.0871	False	47	MID	HIGH	33.7132
SIM-04786	NBN	DDR_SIGNALING	LumB	0.4063	2.7619	False	49	MID	HIGH	28.4506
SIM-04787	ATM	DDR_SIGNALING	LumB	0.6049	1.6365	True	47	MID	HIGH	31.4411
SIM-04788	FANCM	DDR_SIGNALING	LumA	0.5874	2.7752	True	35	MID	HIGH	17.4378
SIM-04789	MRE11	DDR_SIGNALING	LumA	0.6235	2.6108	False	26	MID	HIGH	49.9671
SIM-04790	ATM	DDR_SIGNALING	LumA	0.3955	4.6299	False	31	MID	HIGH	23.8202
SIM-04791	MRE11	DDR_SIGNALING	Basal	0.6377	5.0288	True	42	MID	HIGH	42.7622
SIM-04792	CHEK2	DDR_SIGNALING	LumA	0.4509	4.3826	False	28	MID	HIGH	43.3495
SIM-04793	RAD50	DDR_SIGNALING	LumA	0.4385	5.2917	False	33	MID	HIGH	29.3207
SIM-04794	CHEK1	DDR_SIGNALING	Basal	0.4528	1.5939	True	30	MID	HIGH	56.0902
SIM-04795	ATM	DDR_SIGNALING	LumA	0.5359	3.0179	False	42	MID	HIGH	40.3811
SIM-04796	MRE11	DDR_SIGNALING	LumA	0.5509	3.1785	True	34	MID	HIGH	20.7069
SIM-04797	CHEK2	DDR_SIGNALING	LumB	0.421	2.589	True	53	MID	HIGH	16.03
SIM-04798	CHEK2	DDR_SIGNALING	Basal	0.4454	2.9306	False	46	MID	HIGH	49.1204
SIM-04799	ATR	DDR_SIGNALING	LumA	0.5903	5.4687	False	34	MID	HIGH	34.6015
SIM-04800	ATR	DDR_SIGNALING	LumA	0.6072	2.92	False	35	MID	HIGH	28.4611
SIM-04801	MRE11	DDR_SIGNALING	LumA	0.4343	2.4817	False	33	MID	HIGH	20.5175
SIM-04802	ATR	DDR_SIGNALING	LumB	0.4887	3.603	True	37	MID	HIGH	29.8349
SIM-04803	CHEK1	DDR_SIGNALING	Basal	0.5137	2.2057	False	42	MID	HIGH	27.6338
SIM-04804	ATM	DDR_SIGNALING	LumA	0.4416	3.9918	True	42	MID	HIGH	25.0442
SIM-04805	ATM	DDR_SIGNALING	HER2E	0.3807	3.3795	False	49	MID	HIGH	32.8774
SIM-04806	NBN	DDR_SIGNALING	Basal	0.6156	2.175	False	49	MID	HIGH	53.2172
SIM-04807	ATM	DDR_SIGNALING	LumB	0.62	5.3036	False	37	MID	HIGH	34.4284
SIM-04808	ATM	DDR_SIGNALING	LumA	0.4361	4.4898	True	28	MID	HIGH	29.4348
SIM-04809	CHEK2	DDR_SIGNALING	LumA	0.4927	2.2773	False	44	MID	HIGH	23.7928
SIM-04810	CHEK2	DDR_SIGNALING	Basal	0.4674	4.6314	False	42	MID	HIGH	51.564
SIM-04811	ATM	DDR_SIGNALING	LumB	0.4949	3.8908	False	37	MID	HIGH	41.1123
SIM-04812	MRE11	DDR_SIGNALING	LumA	0.5231	5.4132	False	23	MID	HIGH	30.2458
SIM-04813	FANCM	DDR_SIGNALING	LumA	0.5677	2.0757	True	37	MID	HIGH	42.9958
SIM-04814	CHEK1	DDR_SIGNALING	LumA	0.5256	3.8283	False	47	MID	HIGH	29.1306
SIM-04815	ATM	DDR_SIGNALING	LumA	0.515	4.2727	True	38	MID	HIGH	41.3761
SIM-04816	ATM	DDR_SIGNALING	Basal	0.5774	3.2055	False	36	MID	HIGH	50.6531
SIM-04817	NBN	DDR_SIGNALING	Normal-like	0.5307	2.6619	True	24	MID	HIGH	31.298
SIM-04818	ATR	DDR_SIGNALING	LumB	0.3938	4.7111	True	40	MID	HIGH	51.6697
SIM-04819	CHEK1	DDR_SIGNALING	LumA	0.4474	4.4886	False	43	MID	HIGH	43.9727
SIM-04820	ATR	DDR_SIGNALING	HER2E	0.3758	2.2698	True	32	MID	HIGH	42.2419
SIM-04821	CHEK1	DDR_SIGNALING	LumA	0.4151	3.9691	False	49	MID	HIGH	31.5136
SIM-04822	CHEK1	DDR_SIGNALING	LumA	0.5092	3.1409	False	36	MID	HIGH	41.4087
SIM-04823	FANCM	DDR_SIGNALING	LumA	0.5843	3.4276	False	39	MID	HIGH	37.5591
SIM-04824	CHEK1	DDR_SIGNALING	LumA	0.4624	5.2613	True	45	MID	HIGH	45.7585
SIM-04825	RAD50	DDR_SIGNALING	HER2E	0.3581	5.12	False	40	MID	HIGH	41.6669
SIM-04826	CHEK2	DDR_SIGNALING	LumA	0.6295	2.4474	False	37	MID	HIGH	33.4492
SIM-04827	CHEK2	DDR_SIGNALING	LumA	0.3761	1.8794	False	32	MID	HIGH	9.289
SIM-04828	RAD50	DDR_SIGNALING	LumA	0.4016	4.7113	False	47	MID	HIGH	45.7581
SIM-04829	MRE11	DDR_SIGNALING	LumB	0.5897	4.0089	True	47	MID	HIGH	36.3785
SIM-04830	RAD50	DDR_SIGNALING	LumB	0.5224	3.5956	True	54	MID	HIGH	47.3844
SIM-04831	FANCM	DDR_SIGNALING	HER2E	0.4645	3.0188	True	53	MID	HIGH	34.9764
SIM-04832	NBN	DDR_SIGNALING	Basal	0.3883	2.4438	True	42	MID	HIGH	60.7189
SIM-04833	MRE11	DDR_SIGNALING	HER2E	0.5964	4.5508	False	36	MID	HIGH	48.3994
SIM-04834	NBN	DDR_SIGNALING	LumA	0.4869	2.4531	False	33	MID	HIGH	25.5988
SIM-04835	CHEK2	DDR_SIGNALING	LumB	0.5176	5.4456	False	38	MID	HIGH	48.8424
SIM-04836	FANCM	DDR_SIGNALING	LumA	0.5799	3.9755	True	51	MID	HIGH	36.1219
SIM-04837	RAD50	DDR_SIGNALING	LumB	0.3729	2.6395	False	44	MID	HIGH	35.7287
SIM-04838	CHEK2	DDR_SIGNALING	LumA	0.4163	3.4493	False	58	MID	HIGH	21.5388
SIM-04839	FANCM	DDR_SIGNALING	LumA	0.4892	4.1572	False	59	MID	HIGH	18.3158
SIM-04840	ATR	DDR_SIGNALING	Basal	0.592	3.901	False	48	MID	HIGH	67.1425
SIM-04841	CHEK2	DDR_SIGNALING	LumA	0.3769	3.6312	True	36	MID	HIGH	15.4001
SIM-04842	FANCM	DDR_SIGNALING	LumA	0.5591	4.4227	True	52	MID	HIGH	30.4735
SIM-04843	CHEK1	DDR_SIGNALING	Basal	0.4597	5.2422	True	44	MID	HIGH	38.5818
