Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SIM-03681	64	0.693	58.541	91.47%	7.924	72.336%	0.82127	0.448
SIM-03682	111	0.86	73.166	65.915%	9.191	52.117%	0.42519	0.755
SIM-03683	60	0.796	42.879	71.465%	6.439	60.843%	0.67544	0.673
SIM-03684	64	0.71	59.429	92.858%	7.533	71.18%	0.73529	0.47
SIM-03685	53	0.758	46.993	88.666%	6.389	66.251%	0.82993	0.627
SIM-03686	62	0.742	59.864	96.555%	7.469	67.074%	0.75256	0.58
SIM-03687	51	0.619	55.484	108.792%	7.524	78.873%	0.98489	0.367
SIM-03688	66	0.77	56.789	86.044%	7.655	63.792%	0.63306	0.638
SIM-03689	70	0.817	52.251	74.644%	6.391	58.342%	0.56639	0.659
SIM-03690	54	0.824	43.621	80.78%	5.786	56.736%	0.69454	0.739
SIM-03691	71	0.726	58.076	81.797%	7.468	70.253%	0.64157	0.423
SIM-03692	79	0.755	69.417	87.87%	9.837	65.58%	0.67949	0.63
SIM-03693	84	0.701	76.053	90.539%	11.373	71.361%	0.71283	0.533
SIM-03694	70	0.81	52.846	75.494%	7.057	59.221%	0.61369	0.686
SIM-03695	31	0.668	35.885	115.758%	5.089	77.607%	1.22944	0.551
SIM-03696	52	0.653	56.19	108.058%	7.143	76.145%	0.90541	0.412
SIM-03697	71	0.791	56.148	79.082%	7.714	61.176%	0.58501	0.666
SIM-03698	53	0.798	39.893	75.27%	5.294	60.331%	0.56113	0.644
SIM-03699	86	0.702	80.589	93.708%	10.799	71.206%	0.71197	0.487
SIM-03700	78	0.725	68.692	88.067%	9.11	69.063%	0.75428	0.51
SIM-03701	39	0.669	40.206	103.092%	5.781	76.571%	1.17893	0.514
SIM-03702	66	0.83	52.338	79.3%	6.622	56.37%	0.63957	0.737
SIM-03703	66	0.676	63.779	96.635%	8.32	75.326%	0.76475	0.425
SIM-03704	70	0.699	66.439	94.913%	9.853	71.481%	0.78788	0.549
SIM-03705	70	0.758	63.342	90.489%	8.018	65.467%	0.73788	0.601
SIM-03706	32	0.585	40.63	126.969%	5.621	81.132%	1.16727	0.393
SIM-03707	46	0.636	52.163	113.398%	7.152	78.035%	1.07827	0.457
SIM-03708	45	0.75	43.533	96.74%	5.963	66.256%	0.92406	0.64
SIM-03709	75	0.797	55.742	74.323%	6.977	60.498%	0.50482	0.593
SIM-03710	66	0.736	58.044	87.945%	7.48	67.721%	0.70821	0.521
SIM-03711	83	0.732	70.642	85.111%	9.372	68.171%	0.61901	0.501
SIM-03712	80	0.798	61.452	76.815%	7.95	60.269%	0.5742	0.642
SIM-03713	72	0.744	61.955	86.049%	8.938	72.497%	0.74515	0.609
SIM-03714	74	0.819	58.614	79.208%	7.699	58.033%	0.64496	0.722
SIM-03715	69	0.781	53.361	77.335%	6.752	62.422%	0.5624	0.569
SIM-03716	83	0.786	65.46	78.867%	8.314	61.797%	0.58432	0.606
SIM-03717	46	0.582	53.59	116.5%	7.093	83.592%	1.02867	0.32
SIM-03718	55	0.642	58.898	107.087%	7.934	76.701%	0.93702	0.409
SIM-03719	60	0.75	53.251	88.752%	7.486	67.226%	0.82452	0.62
SIM-03720	73	0.78	56.514	77.416%	7.826	62.86%	0.64706	0.629
SIM-03721	66	0.783	56.217	85.177%	7.267	62.314%	0.62991	0.648
SIM-03722	48	0.743	46.317	96.494%	6.286	67.009%	0.79131	0.62
SIM-03723	87	0.75	70.945	81.546%	9.327	66.792%	0.61519	0.531
SIM-03724	63	0.766	54.933	87.195%	7.421	64.348%	0.76473	0.633
SIM-03725	61	0.767	48.532	79.561%	6.315	64.119%	0.60552	0.562
SIM-03726	53	0.806	45.363	85.591%	5.882	59.723%	0.72451	0.71
SIM-03727	61	0.836	49.08	80.459%	6.259	55.107%	0.63912	0.755
SIM-03728	34	0.71	35.688	104.965%	4.901	70.74%	0.93808	0.584
SIM-03729	57	0.785	49.482	86.811%	6.263	62.319%	0.69021	0.653
SIM-03730	67	0.758	55.821	83.315%	7.18	65.273%	0.66193	0.557
SIM-03731	37	0.708	38.685	104.554%	5.041	70.588%	0.86571	0.556
SIM-03732	62	0.752	53.726	86.655%	6.919	65.97%	0.65901	0.563
SIM-03733	67	0.699	69.719	104.058%	8.841	71.475%	0.82729	0.514
SIM-03734	80	0.793	61.191	76.489%	8.517	61.148%	0.58039	0.662
SIM-03735	34	0.607	40.039	117.762%	5.59	80.685%	1.19919	0.423
SIM-03736	55	0.724	53.702	97.64%	7.202	68.983%	0.89344	0.576
SIM-03737	66	0.726	57.541	87.183%	7.536	68.794%	0.69211	0.49
SIM-03738	63	0.647	63.805	101.278%	8.55	79.045%	0.83898	0.406
SIM-03739	74	0.769	60.18	81.324%	7.913	64.609%	0.66637	0.598
SIM-03740	53	0.629	56.887	107.334%	7.418	77.762%	0.8743	0.337
SIM-03741	52	0.762	46.35	89.135%	6.154	65.602%	0.74993	0.629
SIM-03742	57	0.723	51.138	89.716%	6.865	70.433%	0.75196	0.535
SIM-03743	51	0.754	47.123	92.398%	6.673	65.751%	0.75946	0.646
SIM-03744	50	0.702	53.91	107.82%	6.92	72.146%	0.99573	0.554
SIM-03745	58	0.727	52.795	91.026%	6.842	71.333%	0.78887	0.537
SIM-03746	57	0.771	46.956	82.379%	6.442	64.745%	0.74441	0.631
SIM-03747	65	0.739	61.665	94.869%	7.566	68.22%	0.74354	0.557
SIM-03748	66	0.647	67.692	102.564%	8.963	76.298%	0.80849	0.368
SIM-03749	73	0.758	59.479	81.478%	7.963	65.235%	0.68578	0.568
SIM-03750	49	0.668	48.367	98.708%	6.27	75.482%	0.8312	0.404
SIM-03751	69	0.782	51.964	75.31%	6.926	62.45%	0.57473	0.593
SIM-03752	74	0.854	57.504	77.708%	7.581	52.067%	0.55434	0.793
SIM-03753	83	0.826	62.872	75.749%	8.275	56.435%	0.52372	0.723
SIM-03754	23	0.545	32.451	141.091%	4.675	83.965%	1.37939	0.385
SIM-03755	69	0.718	63.091	91.436%	8.171	70.852%	0.77244	0.507
SIM-03756	71	0.818	58.558	82.476%	7.917	57.588%	0.64566	0.737
SIM-03757	67	0.798	52.11	77.776%	6.993	60.637%	0.6074	0.667
SIM-03758	57	0.718	54.499	95.612%	7.744	69.825%	0.8705	0.579
SIM-03759	54	0.65	55.275	102.361%	7.521	76.761%	0.92385	0.419
SIM-03760	71	0.758	61.858	87.124%	7.925	65.364%	0.67226	0.586
SIM-03761	60	0.772	50.84	84.733%	6.698	63.863%	0.71772	0.628
SIM-03762	54	0.79	45.882	84.967%	6.204	61.429%	0.69826	0.682
SIM-03763	62	0.731	59.592	96.116%	8.27	68.443%	0.83967	0.6
SIM-03764	52	0.685	52.004	100.008%	6.599	72.874%	0.81041	0.437
SIM-03765	65	0.736	54.841	84.371%	7.334	67.803%	0.65852	0.52
SIM-03766	67	0.819	49.196	73.427%	6.308	57.345%	0.53356	0.681
SIM-03767	47	0.71	45.795	97.436%	6.116	70.621%	0.8175	0.538
SIM-03768	63	0.797	49.484	78.546%	6.375	60.509%	0.61166	0.65
SIM-03769	72	0.78	56.995	79.16%	7.525	63.148%	0.63265	0.617
SIM-03770	58	0.797	48.757	84.064%	6.221	60.424%	0.67911	0.676
SIM-03771	63	0.754	54.335	86.246%	6.986	65.719%	0.6794	0.566
SIM-03772	74	0.804	55.022	74.354%	7.313	59.71%	0.59499	0.661
SIM-03773	77	0.7	69.385	90.11%	9.065	71.442%	0.6866	0.422
SIM-03774	38	0.756	35.953	94.613%	5.154	65.456%	0.8403	0.659
SIM-03775	61	0.712	56.762	93.052%	7.69	70.494%	0.76782	0.526
SIM-03776	90	0.826	66.195	73.55%	8.521	56.432%	0.49571	0.706
SIM-03777	55	0.724	51.511	93.656%	7.218	69.136%	0.79343	0.576
SIM-03778	57	0.734	49.388	86.646%	6.393	68.54%	0.71305	0.513
SIM-03779	69	0.731	56.698	82.171%	7.77	69.497%	0.68205	0.511
SIM-03780	51	0.763	46.623	91.418%	5.75	64.693%	0.7403	0.604
SIM-03781	58	0.74	53.306	91.907%	7.414	67.68%	0.84205	0.607
SIM-03782	56	0.702	57.628	102.907%	7.477	71.947%	0.94099	0.535
SIM-03783	58	0.662	59.556	102.683%	7.86	74.942%	0.85264	0.423
SIM-03784	75	0.834	53.652	71.536%	7.236	55.335%	0.60664	0.733
SIM-03785	57	0.681	55.072	96.618%	7.288	73.247%	0.7504	0.43
SIM-03786	62	0.74	52.347	84.431%	6.992	67.912%	0.66919	0.538
SIM-03787	77	0.771	61.994	80.512%	8.285	63.731%	0.63044	0.601
SIM-03788	83	0.744	72.857	87.78%	9.732	67.971%	0.71043	0.577
SIM-03789	86	0.798	64.259	74.72%	8.12	60.523%	0.49996	0.608
SIM-03790	67	0.726	58.592	87.451%	7.574	70.022%	0.73531	0.497
SIM-03791	59	0.757	52.121	88.341%	6.64	65.426%	0.69236	0.587
SIM-03792	43	0.751	44.19	102.767%	6.188	66.342%	0.87525	0.667
SIM-03793	45	0.673	45.023	100.051%	6.43	75.257%	1.05362	0.502
SIM-03794	64	0.7	58.825	91.914%	7.221	71.499%	0.70063	0.363
SIM-03795	49	0.663	49.047	100.096%	6.285	75.663%	0.89191	0.388
SIM-03796	52	0.758	45.978	88.419%	5.909	65.254%	0.68156	0.595
SIM-03797	78	0.746	71.453	91.606%	9.727	66.805%	0.72787	0.61
SIM-03798	63	0.634	66.018	104.79%	8.973	77.806%	0.91912	0.387
SIM-03799	43	0.645	47.962	111.54%	6.855	77.125%	1.04038	0.489
SIM-03800	60	0.747	55.506	92.51%	7.117	70.469%	0.81133	0.594
SIM-03801	39	0.69	36.823	94.418%	5.567	73.737%	0.95864	0.542
SIM-03802	69	0.696	68.528	99.316%	9.173	71.848%	0.82813	0.508
SIM-03803	73	0.82	54.563	74.744%	7.233	57.726%	0.61864	0.707
SIM-03804	35	0.621	39.359	112.454%	5.453	79.54%	1.18325	0.425
SIM-03805	41	0.729	38.864	94.79%	5.115	70.26%	0.87766	0.574
SIM-03806	65	0.75	59.248	91.151%	7.86	68.155%	0.77694	0.61
SIM-03807	70	0.777	57.124	81.606%	7.179	62.964%	0.6161	0.591
SIM-03808	79	0.771	68.038	86.124%	8.587	64.182%	0.6526	0.61
SIM-03809	52	0.727	48.839	93.921%	6.443	70.299%	0.86084	0.562
SIM-03810	69	0.769	57.785	83.746%	7.531	63.877%	0.67096	0.605
SIM-03811	46	0.667	50.799	110.433%	6.58	74.504%	0.93676	0.476
SIM-03812	36	0.619	41.597	115.547%	5.807	79.023%	1.14137	0.435
SIM-03813	79	0.833	61.797	78.224%	8.032	55.295%	0.56997	0.747
SIM-03814	62	0.71	55.018	88.739%	7.312	71.02%	0.80869	0.471
SIM-03815	73	0.806	59.041	80.878%	7.716	60.811%	0.63667	0.695
SIM-03816	90	0.705	76.232	84.702%	10.289	73.121%	0.64715	0.437
SIM-03817	73	0.8	54.512	74.674%	6.82	60.047%	0.54449	0.608
SIM-03818	80	0.809	61.933	77.416%	8.46	62.71%	0.63889	0.703
SIM-03819	66	0.78	54.572	82.685%	6.74	62.579%	0.61706	0.598
SIM-03820	68	0.817	52.001	76.472%	6.951	58.331%	0.54582	0.719
SIM-03821	68	0.824	53.017	77.966%	6.755	56.687%	0.54794	0.718
SIM-03822	55	0.75	49.409	89.835%	6.1	66.164%	0.68159	0.552
SIM-03823	49	0.711	47.163	96.251%	6.495	71.292%	0.90997	0.556
SIM-03824	70	0.664	67.388	96.269%	8.515	75.858%	0.7916	0.333
SIM-03825	80	0.785	56.992	71.24%	7.472	62.267%	0.5281	0.545
SIM-03826	52	0.673	51.35	98.75%	6.856	74.805%	0.88178	0.447
SIM-03827	72	0.802	54.343	75.476%	6.842	60.008%	0.58642	0.629
SIM-03828	64	0.762	52.517	82.058%	6.682	64.901%	0.66107	0.552
SIM-03829	61	0.765	49.929	81.851%	6.754	64.692%	0.68707	0.601
SIM-03830	47	0.68	48.797	103.823%	6.273	73.42%	0.81706	0.467
SIM-03831	62	0.79	55.216	89.058%	7.738	61.56%	0.81687	0.707
SIM-03832	78	0.763	59.148	75.831%	7.929	64.74%	0.56417	0.529
SIM-03833	69	0.671	63.075	91.413%	9.706	74.662%	0.75557	0.482
SIM-03834	54	0.677	53.373	98.839%	6.974	74.343%	0.8278	0.441
SIM-03835	36	0.738	33.089	91.914%	4.641	68.428%	0.82034	0.607
SIM-03836	55	0.638	60.131	109.329%	7.675	77.137%	0.91447	0.371
SIM-03837	67	0.721	59.517	88.831%	7.33	70.862%	0.73748	0.45
SIM-03838	78	0.756	67.628	86.703%	9.419	65.946%	0.68412	0.621
SIM-03839	74	0.733	66.668	90.092%	8.769	68.896%	0.75178	0.55
SIM-03840	51	0.655	52.548	103.035%	7.21	75.581%	0.86337	0.433
SIM-03841	59	0.742	51.955	88.059%	6.676	67.785%	0.72789	0.549
SIM-03842	48	0.728	44.778	93.288%	5.921	68.83%	0.86657	0.559
SIM-03843	70	0.824	58.679	83.827%	8.025	57.915%	0.69738	0.757
SIM-03844	48	0.61	53.783	112.048%	6.74	79.432%	0.92098	0.265
SIM-03845	37	0.663	42.155	113.932%	5.48	75.274%	1.08068	0.492
SIM-03846	54	0.754	48.142	89.152%	6.096	65.735%	0.70031	0.576
SIM-03847	36	0.708	38.03	105.639%	5.323	71.132%	1.05943	0.591
SIM-03848	61	0.708	60.199	98.687%	7.701	70.595%	0.78476	0.511
SIM-03849	62	0.777	52.531	84.727%	6.948	65.074%	0.73451	0.647
SIM-03850	84	0.699	77.264	91.981%	9.558	71.64%	0.67769	0.375
SIM-03851	56	0.759	45.866	81.904%	6.375	65.753%	0.72646	0.603
SIM-03852	77	0.726	66.055	85.786%	9.0	69.231%	0.65123	0.516
SIM-03853	69	0.649	64.903	94.062%	8.45	76.818%	0.78805	0.263
SIM-03854	76	0.806	58.635	77.151%	7.735	59.677%	0.61725	0.681
SIM-03855	63	0.768	59.304	94.133%	7.84	64.228%	0.82199	0.658
SIM-03856	55	0.728	50.836	92.429%	6.322	68.572%	0.72079	0.503
SIM-03857	56	0.647	62.25	111.161%	7.996	76.239%	0.93375	0.417
SIM-03858	65	0.807	55.292	85.065%	6.972	60.005%	0.67714	0.702
SIM-03859	98	0.75	82.635	84.321%	10.62	66.375%	0.61689	0.539
SIM-03860	70	0.657	66.428	94.897%	9.302	75.449%	0.75936	0.38
SIM-03861	79	0.772	63.457	80.325%	8.488	65.292%	0.61897	0.61
SIM-03862	29	0.604	37.283	128.562%	5.226	79.696%	1.24313	0.45
SIM-03863	52	0.798	47.969	92.248%	6.045	60.45%	0.7754	0.705
SIM-03864	75	0.629	71.077	94.769%	9.621	78.295%	0.8083	0.231
SIM-03865	35	0.571	44.731	127.803%	6.635	82.297%	1.29593	0.407
SIM-03866	66	0.752	55.567	84.192%	7.654	66.12%	0.6588	0.589
SIM-03867	63	0.794	53.211	84.462%	6.925	61.449%	0.75549	0.68
SIM-03868	68	0.754	61.347	90.216%	7.945	65.753%	0.69128	0.597
SIM-03869	70	0.806	54.836	78.337%	7.203	60.446%	0.6861	0.686
SIM-03870	48	0.637	53.223	110.881%	6.894	77.077%	0.96211	0.391
SIM-03871	63	0.718	55.956	88.819%	7.217	71.812%	0.77578	0.485
SIM-03872	51	0.656	58.414	114.537%	8.026	75.502%	0.98805	0.5
SIM-03873	55	0.755	54.015	98.209%	6.724	65.62%	0.75275	0.623
SIM-03874	58	0.683	58.008	100.014%	7.308	73.08%	0.80027	0.428
SIM-03875	75	0.692	74.054	98.739%	10.422	73.88%	0.82517	0.534
SIM-03876	58	0.681	55.794	96.197%	7.213	75.201%	0.87373	0.432
SIM-03877	55	0.793	45.61	82.927%	6.125	60.946%	0.66881	0.68
SIM-03878	28	0.745	29.374	104.907%	4.495	67.765%	1.12336	0.679
SIM-03879	63	0.733	51.812	82.241%	6.567	68.097%	0.66054	0.419
SIM-03880	47	0.657	47.697	101.483%	6.298	75.819%	0.95689	0.404
SIM-03881	54	0.735	48.996	90.733%	6.76	68.286%	0.83607	0.585
SIM-03882	51	0.647	55.048	107.937%	7.505	77.0%	0.96003	0.45
SIM-03883	55	0.68	56.915	103.482%	7.501	74.638%	0.89053	0.494
SIM-03884	47	0.634	51.81	110.234%	7.115	78.097%	1.01568	0.435
SIM-03885	57	0.716	54.093	94.9%	7.36	69.858%	0.77709	0.549
SIM-03886	71	0.707	66.72	93.972%	9.388	72.647%	0.8628	0.546
SIM-03887	52	0.854	35.995	69.221%	4.731	52.245%	0.56898	0.769
SIM-03888	92	0.81	70.627	76.768%	9.124	58.651%	0.55004	0.679
SIM-03889	36	0.688	38.076	105.767%	5.254	72.86%	0.9672	0.542
SIM-03890	51	0.717	49.804	97.655%	6.593	73.256%	0.98204	0.561
SIM-03891	61	0.72	59.411	97.395%	7.885	69.424%	0.80066	0.561
SIM-03892	57	0.755	49.982	87.688%	6.574	66.749%	0.77283	0.598
SIM-03893	66	0.685	62.782	95.124%	8.802	74.39%	0.85715	0.494
SIM-03894	88	0.772	68.052	77.332%	9.256	65.125%	0.60961	0.597
SIM-03895	73	0.696	71.222	97.564%	9.146	72.993%	0.84246	0.481
SIM-03896	78	0.864	51.073	65.478%	6.538	50.745%	0.4487	0.772
SIM-03897	97	0.726	80.715	83.211%	11.302	70.227%	0.71527	0.521
SIM-03898	51	0.752	43.481	85.257%	6.1	66.164%	0.78898	0.605
SIM-03899	88	0.698	73.118	83.089%	9.701	72.307%	0.61964	0.341
SIM-03900	45	0.698	46.047	102.327%	5.965	71.81%	0.8231	0.515
SIM-03901	97	0.807	67.502	69.59%	8.763	59.215%	0.46294	0.612
SIM-03902	51	0.767	41.491	81.355%	5.631	64.171%	0.72088	0.604
SIM-03903	62	0.774	50.171	80.921%	6.218	63.462%	0.65178	0.562
SIM-03904	65	0.757	53.552	82.388%	7.125	66.441%	0.74503	0.575
SIM-03905	62	0.746	52.861	85.26%	6.587	67.228%	0.66911	0.512
SIM-03906	67	0.75	59.142	88.272%	7.346	66.237%	0.70209	0.546
SIM-03907	27	0.747	27.554	102.052%	4.047	66.532%	1.11283	0.666
SIM-03908	64	0.772	55.504	86.725%	7.419	64.09%	0.72883	0.645
SIM-03909	78	0.828	56.117	71.945%	7.251	56.279%	0.54595	0.702
SIM-03910	94	0.767	70.158	74.636%	9.715	64.339%	0.49064	0.563
SIM-03911	53	0.634	56.778	107.128%	7.503	77.802%	1.00327	0.379
SIM-03912	67	0.742	57.495	85.813%	8.568	67.11%	0.69349	0.608
SIM-03913	69	0.723	59.901	86.813%	7.797	69.187%	0.64771	0.474
SIM-03914	52	0.824	46.074	88.604%	6.096	60.96%	0.83048	0.76
SIM-03915	67	0.776	60.629	90.491%	7.985	64.137%	0.75002	0.665
SIM-03916	63	0.773	48.666	77.248%	6.197	63.58%	0.59136	0.539
SIM-03917	37	0.637	40.506	109.476%	5.809	78.329%	1.08689	0.467
SIM-03918	82	0.807	54.976	67.044%	7.187	59.077%	0.43066	0.583
SIM-03919	97	0.778	75.456	77.79%	9.757	62.85%	0.5318	0.579
SIM-03920	72	0.763	65.285	90.674%	8.584	64.704%	0.70332	0.631
SIM-03921	83	0.693	78.656	94.766%	10.691	72.912%	0.81307	0.49
SIM-03922	58	0.795	49.038	84.548%	6.414	60.607%	0.66621	0.682
SIM-03923	62	0.712	56.91	91.79%	7.456	70.453%	0.70929	0.49
SIM-03924	64	0.68	61.721	96.439%	8.429	73.927%	0.84986	0.466
SIM-03925	38	0.714	41.676	109.674%	6.215	70.371%	1.10993	0.629
SIM-03926	37	0.632	41.249	111.484%	5.231	77.979%	1.03377	0.369
SIM-03927	66	0.781	53.416	80.933%	7.335	62.44%	0.65004	0.648
SIM-03928	50	0.672	51.869	103.738%	7.131	74.346%	0.94318	0.491
SIM-03929	50	0.738	46.86	93.72%	5.883	67.483%	0.74764	0.554
SIM-03930	77	0.736	64.882	84.262%	9.073	68.197%	0.73461	0.554
SIM-03931	53	0.744	50.288	94.883%	6.656	66.895%	0.77689	0.607
SIM-03932	58	0.7	58.161	100.278%	7.53	71.796%	0.82254	0.509
SIM-03933	44	0.568	52.786	119.968%	6.707	82.557%	1.049	0.206
SIM-03934	73	0.779	61.164	83.786%	7.796	63.027%	0.68043	0.624
SIM-03935	55	0.683	58.134	105.698%	7.762	73.019%	0.86087	0.511
SIM-03936	48	0.717	44.518	92.746%	6.016	69.935%	0.79671	0.536
SIM-03937	51	0.734	48.505	95.108%	6.043	67.989%	0.74996	0.547
SIM-03938	70	0.68	60.362	86.231%	8.077	74.355%	0.75427	0.324
SIM-03939	89	0.761	70.742	79.485%	9.726	66.024%	0.58454	0.587
SIM-03940	69	0.785	51.998	75.359%	7.012	62.717%	0.62589	0.617
SIM-03941	33	0.607	37.202	112.733%	5.223	79.65%	1.21246	0.386
SIM-03942	63	0.763	54.598	86.663%	6.938	65.267%	0.67257	0.593
SIM-03943	59	0.669	58.533	99.208%	7.603	74.915%	0.83727	0.412
SIM-03944	73	0.815	53.488	73.271%	7.123	57.966%	0.54655	0.685
SIM-03945	95	0.725	74.834	78.773%	10.204	68.952%	0.54415	0.421
SIM-03946	43	0.693	44.542	103.586%	6.408	72.096%	0.92063	0.559
SIM-03947	66	0.796	52.318	79.27%	6.517	60.509%	0.61528	0.632
SIM-03948	79	0.748	66.727	84.465%	8.83	67.923%	0.73734	0.562
SIM-03949	86	0.712	70.404	81.865%	9.676	70.948%	0.63073	0.433
SIM-03950	59	0.698	52.001	88.137%	7.409	71.626%	0.70271	0.473
SIM-03951	53	0.701	52.497	99.051%	6.793	72.006%	0.84175	0.509
SIM-03952	48	0.663	45.316	94.408%	6.642	79.387%	1.05346	0.466
SIM-03953	67	0.726	58.143	86.781%	7.688	68.764%	0.67334	0.495
SIM-03954	52	0.759	54.723	105.237%	7.076	65.14%	0.93554	0.666
SIM-03955	53	0.78	51.236	96.672%	6.825	62.565%	0.78151	0.694
SIM-03956	43	0.689	45.061	104.793%	5.568	72.489%	0.84247	0.473
SIM-03957	46	0.658	47.985	104.315%	6.348	75.873%	0.90224	0.435
SIM-03958	68	0.809	56.535	83.14%	7.213	58.894%	0.64997	0.701
SIM-03959	58	0.663	61.76	106.483%	8.485	74.998%	0.91738	0.489
SIM-03960	77	0.821	53.808	69.881%	6.783	57.123%	0.52656	0.65
SIM-03961	22	0.664	26.684	121.291%	3.812	74.759%	1.20996	0.554
SIM-03962	50	0.716	48.783	97.566%	6.611	70.473%	0.87685	0.565
SIM-03963	48	0.64	54.254	113.029%	7.159	80.04%	1.07221	0.453
SIM-03964	68	0.707	63.294	93.079%	7.817	70.772%	0.73506	0.418
SIM-03965	42	0.737	42.279	100.664%	6.125	67.639%	0.86505	0.641
SIM-03966	34	0.739	35.546	104.547%	5.312	67.462%	1.01055	0.661
SIM-03967	52	0.757	46.013	88.487%	6.199	65.343%	0.74086	0.615
SIM-03968	67	0.839	47.129	70.342%	6.228	54.414%	0.50859	0.735
SIM-03969	73	0.824	55.368	75.847%	7.442	57.588%	0.63261	0.727
SIM-03970	53	0.777	50.442	95.174%	6.225	63.205%	0.76817	0.663
SIM-03971	48	0.617	55.53	115.688%	7.973	79.73%	1.13227	0.45
SIM-03972	43	0.639	48.685	113.221%	6.589	77.118%	1.01526	0.447
SIM-03973	45	0.741	43.206	96.013%	5.917	67.43%	0.85479	0.618
SIM-03974	48	0.724	48.222	100.462%	7.033	68.964%	1.04508	0.618
SIM-03975	78	0.751	63.699	81.665%	7.925	67.462%	0.58893	0.492
SIM-03976	37	0.656	39.629	107.105%	5.392	75.503%	0.93945	0.457
SIM-03977	56	0.7	53.156	94.921%	7.346	72.033%	0.76428	0.518
SIM-03978	50	0.685	50.204	100.408%	6.762	72.917%	0.87055	0.493
SIM-03979	109	0.772	87.364	80.15%	11.451	64.725%	0.60588	0.595
SIM-03980	75	0.735	66.621	88.828%	9.416	68.491%	0.70734	0.588
SIM-03981	62	0.806	44.872	72.374%	5.933	59.33%	0.61414	0.649
SIM-03982	53	0.811	40.737	76.862%	6.223	58.541%	0.63417	0.733
SIM-03983	64	0.727	55.492	86.706%	7.245	69.078%	0.71339	0.492
SIM-03984	48	0.722	44.948	93.642%	6.124	69.341%	0.8332	0.56
SIM-03985	47	0.737	46.795	99.564%	6.24	67.682%	0.86843	0.613
SIM-03986	55	0.726	48.918	88.942%	6.501	69.698%	0.77933	0.528
SIM-03987	49	0.658	51.924	105.967%	6.519	75.275%	0.87759	0.387
SIM-03988	74	0.829	51.271	69.285%	6.72	56.0%	0.52045	0.695
SIM-03989	49	0.675	49.635	101.296%	6.561	73.817%	0.8613	0.455
SIM-03990	46	0.576	50.921	110.698%	6.867	82.076%	1.04601	0.218
SIM-03991	35	0.79	34.91	99.743%	4.635	61.392%	0.95662	0.719
SIM-03992	46	0.69	46.438	100.952%	6.49	72.56%	0.86908	0.53
SIM-03993	66	0.821	53.109	80.468%	7.023	58.123%	0.67417	0.733
SIM-03994	32	0.665	34.901	109.066%	4.745	75.025%	1.09022	0.494
SIM-03995	61	0.793	51.099	83.769%	6.143	61.739%	0.63563	0.636
SIM-03996	52	0.729	48.795	93.837%	7.132	68.628%	0.82929	0.606
SIM-03997	64	0.69	62.062	96.972%	8.865	72.382%	0.83273	0.518
SIM-03998	77	0.711	66.222	86.003%	8.91	71.567%	0.77798	0.463
SIM-03999	68	0.804	51.946	76.391%	6.464	59.506%	0.62585	0.638
SIM-04000	47	0.772	44.941	95.619%	5.878	63.756%	0.79717	0.67
SIM-04001	51	0.637	53.967	105.818%	6.858	77.159%	0.89495	0.32
SIM-04002	68	0.812	54.722	80.474%	7.08	58.594%	0.66332	0.704
SIM-04003	54	0.658	55.634	103.026%	7.721	75.711%	0.9614	0.458
SIM-04004	61	0.759	49.86	81.738%	6.913	66.215%	0.74115	0.6
SIM-04005	46	0.761	46.387	100.841%	5.941	64.822%	0.86114	0.656
SIM-04006	83	0.775	65.753	79.22%	8.731	63.175%	0.58782	0.601
SIM-04007	62	0.804	49.69	80.145%	6.992	60.858%	0.69049	0.711
SIM-04008	67	0.695	60.162	89.794%	8.074	73.4%	0.75342	0.445
SIM-04009	72	0.753	58.497	81.246%	8.144	66.495%	0.68191	0.58
SIM-04010	55	0.791	46.153	83.915%	6.446	63.514%	0.82419	0.693
SIM-04011	67	0.788	52.603	78.512%	7.268	62.095%	0.62966	0.659
SIM-04012	28	0.574	36.672	130.971%	5.352	82.583%	1.33667	0.422
SIM-04013	73	0.684	69.744	95.54%	9.538	75.17%	0.86455	0.479
SIM-04014	56	0.809	46.34	82.75%	6.168	58.81%	0.67486	0.713
SIM-04015	33	0.569	43.52	131.879%	6.34	82.54%	1.33379	0.411
SIM-04016	77	0.746	63.714	82.745%	8.057	67.376%	0.62102	0.499
SIM-04017	75	0.767	62.965	83.953%	8.882	65.658%	0.67328	0.643
SIM-04018	58	0.783	49.001	84.484%	6.355	62.316%	0.65098	0.648
SIM-04019	56	0.646	56.829	101.48%	8.091	77.145%	0.88395	0.435
SIM-04020	53	0.682	51.713	97.572%	7.175	73.614%	0.89712	0.489
SIM-04021	67	0.721	61.381	91.613%	7.578	71.288%	0.77238	0.482
SIM-04022	53	0.711	49.249	92.923%	7.555	70.451%	0.7743	0.582
SIM-04023	62	0.738	51.798	83.545%	7.272	67.519%	0.67483	0.551
SIM-04024	54	0.761	46.296	85.733%	6.434	64.993%	0.69161	0.627
SIM-04025	52	0.682	49.913	95.987%	6.531	73.949%	0.82212	0.433
SIM-04026	73	0.713	69.861	95.7%	9.479	70.849%	0.80747	0.548
SIM-04027	49	0.638	55.389	113.039%	7.31	77.486%	1.01208	0.434
SIM-04028	38	0.698	42.67	112.289%	6.003	71.75%	0.99961	0.589
